"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-11","58","74","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-12","67","76","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-13","69","74","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-14","59","61","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-15","49","57","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-16","45","61","35"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-17","52","70","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-18","57","75","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-19","60","77","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-20","61","75","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-21","54","67","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-22","53","65","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-23","60","68","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-24","65","74","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-25","58","65","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-26","60","71","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-27","45","55","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-28","42","56","32"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-29","49","64","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-11-30","55","68","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-01","65","70","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-02","70","75","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-03","67","72","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-04","56","66","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-05","47","58","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-06","44","59","35"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-07","51","67","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-08","59","69","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-09","60","68","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-10","46","49","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-11","46","55","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-12","44","59","32"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-13","57","66","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-14","63","64","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-15","62","68","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-16","57","66","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-17","55","68","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-18","54","66","42"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-19","56","64","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2018-12-20","61","63","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-01","67","70","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-02","64","69","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-03","66","72","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-04","63","68","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-05","53","63","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-06","54","70","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-07","56","71","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-08","58","71","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-09","57","65","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-10","48","62","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-11","49","66","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-12","59","67","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-13","63","76","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-14","51","56","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-15","46","54","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-16","46","63","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-17","50","62","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-18","59","67","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-19","63","66","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-20","48","61","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-21","44","60","32"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-22","55","72","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-23","65","69","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-24","56","65","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-25","47","61","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-26","47","57","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-27","48","53","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-28","47","61","35"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-29","48","56","41"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-30","40","50","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-01-31","46","63","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-01","53","61","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-02","61","70","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-03","60","67","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-04","58","68","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-05","59","72","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-06","61","72","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-07","62","74","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-08","62","75","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-09","58","69","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-10","60","70","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-11","63","72","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-12","65","72","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-13","54","65","41"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-14","49","65","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-15","55","68","41"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-16","65","74","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-17","66","71","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-18","65","71","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-19","66","78","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-20","65","74","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-21","71","78","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-22","69","78","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-23","72","79","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-24","69","79","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-25","60","74","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-26","62","69","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-27","63","70","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-02-28","61","68","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-01","64","67","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-02","67","74","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-03","69","79","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-04","55","65","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-05","47","58","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-06","45","59","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-07","49","68","35"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-08","56","69","42"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-09","63","73","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-10","67","76","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-11","67","74","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-12","69","80","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-13","67","77","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-14","69","76","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-15","71","78","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-16","60","66","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-17","56","65","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-18","56","69","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-19","58","68","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-20","56","72","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-21","56","73","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-22","57","76","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-23","57","74","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-24","60","73","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-25","63","76","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-26","65","77","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-27","59","71","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-28","60","78","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-29","62","76","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-30","65","75","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-03-31","64","78","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-01","52","55","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-02","58","73","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-03","60","76","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-04","65","77","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-05","67","70","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-06","71","78","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-07","71","81","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-08","70","77","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-09","71","78","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-10","69","80","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-11","70","80","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-12","71","82","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-13","73","82","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-14","73","76","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-15","62","76","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-16","63","80","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-17","67","79","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-18","72","80","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-19","70","77","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-20","60","73","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-21","61","79","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-22","65","81","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-23","67","83","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-24","67","78","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-25","68","78","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-26","71","82","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-27","65","79","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-28","66","82","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-29","71","84","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-04-30","73","84","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-01","77","85","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-02","74","88","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-03","75","84","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-04","76","83","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-05","76","83","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-06","74","84","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-07","76","89","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-08","77","85","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-09","77","83","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-10","77","84","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-11","77","84","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-12","75","84","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-13","74","84","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-14","71","83","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-15","71","84","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-16","73","84","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-17","74","85","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-18","77","87","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-19","76","86","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-20","77","89","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-21","77","89","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-22","79","92","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-23","81","93","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-24","78","92","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-25","81","94","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-26","81","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-27","81","90","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-28","82","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-29","80","92","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-30","79","88","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-05-31","80","88","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-01","80","91","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-02","80","92","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-03","82","95","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-04","83","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-05","81","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-06","77","81","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-07","78","84","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-08","79","85","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-09","80","85","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-10","80","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-11","79","88","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-12","78","85","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-13","77","85","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-14","78","90","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-15","80","88","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-16","80","89","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-17","78","87","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-18","79","88","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-19","79","85","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-20","83","90","77"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-21","85","92","79"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-22","80","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-23","82","93","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-24","83","91","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-25","83","95","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-26","84","96","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-27","81","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-28","80","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-29","78","88","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-06-30","79","89","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-01","83","93","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-02","82","95","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-03","83","96","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-04","84","96","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-05","81","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-06","78","85","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-07","79","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-08","80","92","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-09","81","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-10","81","86","77"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-11","83","88","79"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-12","79","86","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-13","82","90","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-14","82","90","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-15","83","94","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-16","83","96","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-17","84","94","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-18","85","93","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-19","80","90","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-20","80","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-21","81","90","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-22","80","89","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-23","78","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-24","77","85","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-25","80","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-26","80","91","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-27","80","92","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-28","80","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-29","80","93","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-30","82","93","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-07-31","81","92","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-01","80","91","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-02","78","90","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-03","80","90","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-04","81","93","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-05","81","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-06","81","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-07","80","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-08","81","92","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-09","84","94","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-10","83","94","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-11","84","94","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-12","83","94","77"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-13","84","93","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-14","84","92","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-15","80","91","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-16","81","91","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-17","79","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-18","79","81","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-19","79","85","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-20","82","89","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-21","81","89","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-22","83","91","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-23","85","94","77"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-24","84","97","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-25","81","92","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-26","79","86","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-27","78","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-28","81","93","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-29","83","96","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-30","82","93","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-08-31","82","94","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-01","83","96","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-02","82","90","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-03","82","93","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-04","84","95","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-05","87","98","77"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-06","82","95","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-07","81","95","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-08","83","93","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-09","82","91","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-10","81","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-11","83","94","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-12","80","93","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-13","81","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-14","81","93","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-15","82","94","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2019-09-16","81","96","71"
